,2020-01-24 23:19:41.081,{fea811cf-7b8d-5e2b-0000-0010632a0a00},5256,C:\Windows\System32\smss.exe,10.0.18362.329 (WinBuild.160101.0800),Windows Session Manager,Microsoft® Windows® Operating System,Microsoft Corporation,smss.exe,\SystemRoot\System32\smss.exe 000000e0 00000084 ,C:\Windows\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,2,System,MD5=D8628FB25D64BA95875075E66CCB668F,SHA256=3601CE0DF53F7B14132CBD435C073CE009694F4B73EA5FFF46B93A7413DAF8E2,{fea811cf-7b51-5e2b-0000-0010db710000},324,C:\Windows\System32\smss.exe,\SystemRoot\System32\smss.exe
,2020-01-24 23:19:19.909,{fea811cf-7b77-5e2b-0000-0010e4c20900},3952,C:\Windows\System32\svchost.exe,10.0.18362.1 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,C:\Windows\system32\,NT AUTHORITY\LOCAL SERVICE,{fea811cf-7b61-5e2b-0000-0020e5030000},0x3e5,0,System,MD5=9520A99E77D6196D0D09833146424113,SHA256=DD191A5B23DF92E12A8852291F9FB5ED594B76A28A5A464418442584AFD1E048,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:19:19.837,{fea811cf-7b77-5e2b-0000-0010abbd0900},4840,C:\Windows\System32\svchost.exe,10.0.18362.1 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s BITS,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=9520A99E77D6196D0D09833146424113,SHA256=DD191A5B23DF92E12A8852291F9FB5ED594B76A28A5A464418442584AFD1E048,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:19:10.408,{fea811cf-7b6e-5e2b-0000-00109f8a0900},4788,C:\Windows\Temp\sysmon.exe,?,?,?,?,?,"\\freeedr.lab\SYSVOL\freeedr.lab\Sysmon\sysmon.exe"  /accepteula -i c:\windows\config.xml,C:\Windows\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=3CC92C9B0B56BE9BB7AC2E3C63D3F60F,SHA256=5422E288A3699E1560BF832C8DAABC65D78590B6D78C3BAA9F788DA67DEA049D,{fea811cf-7b6e-5e2b-0000-001049850900},3268,\\freeedr.lab\SYSVOL\freeedr.lab\Sysmon\sysmon.exe,"\\freeedr.lab\SYSVOL\freeedr.lab\Sysmon\sysmon.exe"  /accepteula -i c:\windows\config.xml
,2020-01-24 23:19:10.043,{fea811cf-7b6e-5e2b-0000-001049850900},3268,\\freeedr.lab\SYSVOL\freeedr.lab\Sysmon\sysmon.exe,10.41,System activity monitor,Sysinternals Sysmon,Sysinternals - www.sysinternals.com,?,"\\freeedr.lab\SYSVOL\freeedr.lab\Sysmon\sysmon.exe"  /accepteula -i c:\windows\config.xml,C:\Windows\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=C2F59C783A26DD480BAFCC9955A99F42,SHA256=8C50CE44732912726E5AB0958E4199DEEE77F904CD746369F37B91E67A9826C6,{fea811cf-7b6c-5e2b-0000-001064150900},3860,C:\Windows\System32\cmd.exe,C:\Windows\system32\cmd.exe /c ""\\freeedr.lab\SYSVOL\freeedr.lab\Sysmon\sysmon_install.bat" "
,2020-01-24 23:19:08.625,{fea811cf-7b6c-5e2b-0000-001031320900},5096,C:\Windows\System32\net1.exe,10.0.18362.1 (WinBuild.160101.0800),Net Command,Microsoft® Windows® Operating System,Microsoft Corporation,net1.exe,C:\Windows\system32\net1  start Sysmon,C:\Windows\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=0F641F87A791AE07C00A725BBBD77724,SHA256=286E7F127B06386BD1CC9664851848F483A867F0F604AA352893151068715FAA,{fea811cf-7b6c-5e2b-0000-0010232f0900},4500,C:\Windows\System32\net.exe,net  start Sysmon
,2020-01-24 23:19:08.493,{fea811cf-7b6c-5e2b-0000-0010232f0900},4500,C:\Windows\System32\net.exe,10.0.18362.1 (WinBuild.160101.0800),Net Command,Microsoft® Windows® Operating System,Microsoft Corporation,net.exe,net  start Sysmon,C:\Windows\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=A63DF9A6E9098CC189F2A3EFC37600F6,SHA256=96CDFD7B263947A6A7C0DB54141A6B8D7777DB0A03A17CBF95666D98422F937B,{fea811cf-7b6c-5e2b-0000-001064150900},3860,C:\Windows\System32\cmd.exe,C:\Windows\system32\cmd.exe /c ""\\freeedr.lab\SYSVOL\freeedr.lab\Sysmon\sysmon_install.bat" "
,2020-01-24 23:19:08.352,{fea811cf-7b6c-5e2b-0000-0010b6250900},4820,C:\Windows\System32\taskhostw.exe,10.0.18362.387 (WinBuild.160101.0800),Host Process for Windows Tasks,Microsoft® Windows® Operating System,Microsoft Corporation,taskhostw.exe,taskhostw.exe SYSTEM,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=8AC325C757FA721B272ECEA19EBCF745,SHA256=0BEC3128B241FA533DC5A9D3F62AA41323D205DEFC30DCDE228C5ECC2D1E50A9,{fea811cf-7b61-5e2b-0000-0010121f0100},1240,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
,2020-01-24 23:19:08.251,{fea811cf-7b6c-5e2b-0000-0010c91e0900},4816,C:\Windows\System32\find.exe,10.0.18362.1 (WinBuild.160101.0800),Find String (grep) Utility,Microsoft® Windows® Operating System,Microsoft Corporation,FIND.EXE,Find  "RUNNING",C:\Windows\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=540B3369F4B4E4D4C27DAAA8331D0466,SHA256=E8A0628110DF5468A8BB894E4EFEEA82E08E2149E4C8CAA1F38A98CC2AD9D857,{fea811cf-7b6c-5e2b-0000-001064150900},3860,C:\Windows\System32\cmd.exe,C:\Windows\system32\cmd.exe /c ""\\freeedr.lab\SYSVOL\freeedr.lab\Sysmon\sysmon_install.bat" "
,2020-01-24 23:19:08.240,{fea811cf-7b6c-5e2b-0000-0010a71d0900},4680,C:\Windows\System32\sc.exe,10.0.18362.1 (WinBuild.160101.0800),Service Control Manager Configuration Tool,Microsoft® Windows® Operating System,Microsoft Corporation,sc.exe,sc  query "Sysmon" ,C:\Windows\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=E46C638010C25479F66BACBE8596CA76,SHA256=39C59C362649090B4D34E5C8221C6E86552C07FE2DF3478D591A68B70917BC0A,{fea811cf-7b6c-5e2b-0000-001064150900},3860,C:\Windows\System32\cmd.exe,C:\Windows\system32\cmd.exe /c ""\\freeedr.lab\SYSVOL\freeedr.lab\Sysmon\sysmon_install.bat" "
,2020-01-24 23:19:08.095,{fea811cf-7b6c-5e2b-0000-001064150900},3860,C:\Windows\System32\cmd.exe,10.0.18362.449 (WinBuild.160101.0800),Windows Command Processor,Microsoft® Windows® Operating System,Microsoft Corporation,Cmd.Exe,C:\Windows\system32\cmd.exe /c ""\\freeedr.lab\SYSVOL\freeedr.lab\Sysmon\sysmon_install.bat" ",\\freeedr.lab\SysVol\freeedr.lab\Policies\{7DDD61D6-E1BE-4B9B-811C-8B02BE970844}\Machine\Scripts\Startup\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=D7AB69FAD18D4A643D84A271DFC0DBDF,SHA256=FF79D3C4A0B7EB191783C323AB8363EBD1FD10BE58D8BCC96B07067743CA81D5,{fea811cf-7b64-5e2b-0000-001033280300},3952,C:\Windows\System32\gpscript.exe,gpscript.exe /Startup
,2020-01-24 23:19:07.876,{fea811cf-7b6b-5e2b-0000-0010da020900},4708,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.1911.3-0\MpCmdRun.exe,4.18.1911.3 (WinBuild.160101.0800),Microsoft Malware Protection Command Line Utility,Microsoft® Windows® Operating System,Microsoft Corporation,MpCmdRun.exe,"C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1911.3-0\MpCmdRun.exe" GetDeviceTicket -AccessKey 2DA640A1-4EC8-DB31-D6B0-659D278E8202 ,C:\Windows\system32\,NT AUTHORITY\NETWORK SERVICE,{fea811cf-7b5f-5e2b-0000-0020e4030000},0x3e4,0,System,MD5=B4D07C498421FED6E54A7B236E358BCF,SHA256=E3AC7A2DEEB3C633BE6CFF74B68085C665D1E9B67C133EFB3CA6673CFEF0E6FC,{fea811cf-7b62-5e2b-0000-0010d5f40100},2156,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.1911.3-0\MsMpEng.exe,"C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1911.3-0\MsMpEng.exe"
,2020-01-24 23:19:04.755,{fea811cf-7b68-5e2b-0000-0010552b0700},4592,C:\Windows\System32\VSSVC.exe,10.0.18362.1 (WinBuild.160101.0800),Microsoft® Volume Shadow Copy Service,Microsoft® Windows® Operating System,Microsoft Corporation,VSSVC.EXE,C:\Windows\system32\vssvc.exe,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=C82C209DF1CFDA5C72B148DFC2FA5D1D,SHA256=C4A4BB9B050D214D44119D6F39822E9E3B36EF7DA67471843C0856E090987B70,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:19:03.992,{fea811cf-7b67-5e2b-0000-00109a150600},4380,C:\Windows\System32\msdtc.exe,2001.12.10941.16384 (WinBuild.160101.0800),Microsoft Distributed Transaction Coordinator Service,Microsoft® Windows® Operating System,Microsoft Corporation,MSDTC.EXE,C:\Windows\System32\msdtc.exe,C:\Windows\system32\,NT AUTHORITY\NETWORK SERVICE,{fea811cf-7b5f-5e2b-0000-0020e4030000},0x3e4,0,System,MD5=DC59FE37CFF118B6DAC426FE9923B32C,SHA256=8DDC6D67A14B549946D103F2A5E7B1EB23C68BB6E7B8ECBC192365C7323EC458,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:19:03.445,{fea811cf-7b67-5e2b-0000-001007640500},4320,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.1911.3-0\MpCmdRun.exe,4.18.1911.3 (WinBuild.160101.0800),Microsoft Malware Protection Command Line Utility,Microsoft® Windows® Operating System,Microsoft Corporation,MpCmdRun.exe,"C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1911.3-0\MpCmdRun.exe" -IdleTask -TaskName WdCleanup,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=B4D07C498421FED6E54A7B236E358BCF,SHA256=E3AC7A2DEEB3C633BE6CFF74B68085C665D1E9B67C133EFB3CA6673CFEF0E6FC,{fea811cf-7b61-5e2b-0000-0010121f0100},1240,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
,2020-01-24 23:19:03.406,{fea811cf-7b67-5e2b-0000-001050560500},4312,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.1911.3-0\MpCmdRun.exe,4.18.1911.3 (WinBuild.160101.0800),Microsoft Malware Protection Command Line Utility,Microsoft® Windows® Operating System,Microsoft Corporation,MpCmdRun.exe,"C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1911.3-0\MpCmdRun.exe" -IdleTask -TaskName WdVerification,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=B4D07C498421FED6E54A7B236E358BCF,SHA256=E3AC7A2DEEB3C633BE6CFF74B68085C665D1E9B67C133EFB3CA6673CFEF0E6FC,{fea811cf-7b61-5e2b-0000-0010121f0100},1240,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
,2020-01-24 23:19:02.782,{fea811cf-7b66-5e2b-0000-00100e950400},4252,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.1911.3-0\NisSrv.exe,4.18.1911.3 (WinBuild.160101.0800),Microsoft Network Realtime Inspection Service,Microsoft® Windows® Operating System,Microsoft Corporation,NisSrv.exe,"C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1911.3-0\NisSrv.exe",C:\Windows\system32\,NT AUTHORITY\LOCAL SERVICE,{fea811cf-7b61-5e2b-0000-0020e5030000},0x3e5,0,System,MD5=BD9BD01F9C5C0D10CBEB89B4FF24A1CD,SHA256=A799859EBEECEE26CD57E15C4B8453AC353B5E7F9E1EA133F5D74014A2E60110,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:19:02.353,{fea811cf-7b66-5e2b-0000-001007430400},4148,C:\Windows\System32\svchost.exe,10.0.18362.1 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\system32\svchost.exe -k appmodel -p -s StateRepository,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=9520A99E77D6196D0D09833146424113,SHA256=DD191A5B23DF92E12A8852291F9FB5ED594B76A28A5A464418442584AFD1E048,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:19:02.228,{fea811cf-7b66-5e2b-0000-0010a2230400},4004,C:\Windows\System32\svchost.exe,10.0.18362.1 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s StorSvc,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=9520A99E77D6196D0D09833146424113,SHA256=DD191A5B23DF92E12A8852291F9FB5ED594B76A28A5A464418442584AFD1E048,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:19:01.084,{fea811cf-7b65-5e2b-0000-0010a6410300},4076,C:\Windows\System32\svchost.exe,10.0.18362.1 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s wuauserv,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=9520A99E77D6196D0D09833146424113,SHA256=DD191A5B23DF92E12A8852291F9FB5ED594B76A28A5A464418442584AFD1E048,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:19:00.981,{fea811cf-7b64-5e2b-0000-001033280300},3952,C:\Windows\System32\gpscript.exe,10.0.18362.1 (WinBuild.160101.0800),Group Policy Script Application,Microsoft® Windows® Operating System,Microsoft Corporation,GPSCRIPT.EXE,gpscript.exe /Startup,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=C053BB1BDD38B15D828ACF018DA25A50,SHA256=FC2BBA5BF5687A7AD45C158B9002D7563384E5149BD623ADC88D4482D0782AE2,{fea811cf-7b61-5e2b-0000-0010a8080100},436,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s gpsvc
,2020-01-24 23:19:00.485,{fea811cf-7b64-5e2b-0000-00108ad50200},3856,C:\Windows\System32\ClipRenew.exe,10.0.18362.1 (WinBuild.160101.0800),Acquire License From Store,Microsoft® Windows® Operating System,Microsoft Corporation,ClipRenew.exe,C:\Windows\system32\ClipRenew.exe -e,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=CA9BCF60B4B999C5BB375176921C7959,SHA256=0C6A1A82171221D77FCE7CA6E2F943684E67D01C2FFE94B2364B6CADA012A12D,{fea811cf-7b61-5e2b-0000-0010121f0100},1240,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
,2020-01-24 23:19:00.479,{fea811cf-7b64-5e2b-0000-001025d40200},3848,C:\Windows\System32\dxgiadaptercache.exe,10.0.18362.387 (WinBuild.160101.0800),DXGI Adapter Cache,Microsoft® Windows® Operating System,Microsoft Corporation,DXGIAdapterCache.exe,C:\Windows\system32\dxgiadaptercache.exe,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=E3E9D790CF5328C7EF20E47AD56E9D66,SHA256=3862EB522277966747E56F547965B787F5B0A2CE949EC65D1985CE5B30C99676,{fea811cf-7b61-5e2b-0000-0010121f0100},1240,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
,2020-01-24 23:18:59.372,{fea811cf-7b63-5e2b-0000-00108f360200},3364,C:\Windows\System32\wbem\unsecapp.exe,10.0.18362.1 (WinBuild.160101.0800),Sink to receive asynchronous callbacks for WMI client application,Microsoft® Windows® Operating System,Microsoft Corporation,unsecapp.dll,C:\Windows\system32\wbem\unsecapp.exe -Embedding,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=BCA5CED790B8E6A422F2ACA1EC0644BC,SHA256=BF2DD57424661710A5DB7EAA5574510179489BE9002C964F28F6331546D087BB,{fea811cf-7b5f-5e2b-0000-001014a00000},752,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p
,2020-01-24 23:18:58.923,{fea811cf-7b62-5e2b-0000-0010c1030200},3076,C:\Windows\System32\svchost.exe,10.0.18362.1 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\System32\svchost.exe -k LocalService -p -s WdiServiceHost,C:\Windows\system32\,NT AUTHORITY\LOCAL SERVICE,{fea811cf-7b61-5e2b-0000-0020e5030000},0x3e5,0,System,MD5=9520A99E77D6196D0D09833146424113,SHA256=DD191A5B23DF92E12A8852291F9FB5ED594B76A28A5A464418442584AFD1E048,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:18:58.833,{fea811cf-7b62-5e2b-0000-0010d5f40100},2156,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.1911.3-0\MsMpEng.exe,4.18.1911.3 (WinBuild.160101.0800),Antimalware Service Executable,Microsoft® Windows® Operating System,Microsoft Corporation,MsMpEng.exe,"C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1911.3-0\MsMpEng.exe",C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=190953B6B89FD6566F687D04139CC89D,SHA256=96CCF603E740E96EF3C80AB7579AE921AB2836B9DEDD6989901B7E646D0D3D57,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:18:58.811,{fea811cf-7b62-5e2b-0000-00107af20100},3068,C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\ManagementAgentHost.exe,?,?,?,?,?,"C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\ManagementAgentHost.exe",C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=3F61B1A4FE078BB7705B508CFCBB987E,SHA256=47095BF54FB2BA39F38C3CB195313307B7B16C5C3C0E211849C1860B32AF2EA2,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:18:58.797,{fea811cf-7b62-5e2b-0000-0010c5f00100},3052,C:\Windows\System32\svchost.exe,10.0.18362.1 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s WpnService,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=9520A99E77D6196D0D09833146424113,SHA256=DD191A5B23DF92E12A8852291F9FB5ED594B76A28A5A464418442584AFD1E048,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:18:58.721,{fea811cf-7b62-5e2b-0000-0010c0eb0100},3024,C:\Program Files\VMware\VMware Tools\vmtoolsd.exe,10.1.0.57774,VMware Tools Core Service,VMware Tools,VMware, Inc.,vmtoolsd.exe,"C:\Program Files\VMware\VMware Tools\vmtoolsd.exe",C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=404202D6F0628331AAADE8C8F9EF6FEB,SHA256=22B6138739CAE658D7A8E636C9C88CCAD9881077C1083C846195DFB82380DF51,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:18:58.698,{fea811cf-7b62-5e2b-0000-001058e80100},2976,C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe,10.1.0.30585,VMware Guest Authentication Service,VMware Workstation,VMware, Inc.,VGAuthService.exe,"C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe",C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=CCD745AA6425C7637A34FF12ED8A1C18,SHA256=67F3D3EAD4C7ED104D6D68D5BD14AAD2345B787218536AE73A5699D7FD93D32B,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:18:58.657,{fea811cf-7b62-5e2b-0000-00101de50100},2924,C:\Windows\sysmon.exe,10.41,System activity monitor,Sysinternals Sysmon,Sysinternals - www.sysinternals.com,?,C:\Windows\sysmon.exe,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=3CC92C9B0B56BE9BB7AC2E3C63D3F60F,SHA256=5422E288A3699E1560BF832C8DAABC65D78590B6D78C3BAA9F788DA67DEA049D,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:18:58.680,{fea811cf-7b62-5e2b-0000-00101ae70100},2952,C:\Windows\System32\svchost.exe,10.0.18362.1 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TrkWks,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=9520A99E77D6196D0D09833146424113,SHA256=DD191A5B23DF92E12A8852291F9FB5ED594B76A28A5A464418442584AFD1E048,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:18:58.657,{fea811cf-7b62-5e2b-0000-00101fe50100},2932,C:\Windows\System32\svchost.exe,10.0.18362.1 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s LanmanServer,C:\Windows\system32\,NT AUTHORITY\SYSTEM,{fea811cf-7b5f-5e2b-0000-0020e7030000},0x3e7,0,System,MD5=9520A99E77D6196D0D09833146424113,SHA256=DD191A5B23DF92E12A8852291F9FB5ED594B76A28A5A464418442584AFD1E048,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:18:58.655,{fea811cf-7b62-5e2b-0000-00106ee40100},2912,C:\Windows\System32\svchost.exe,10.0.18362.1 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\system32\svchost.exe -k LocalService -p -s SstpSvc,C:\Windows\system32\,NT AUTHORITY\LOCAL SERVICE,{fea811cf-7b61-5e2b-0000-0020e5030000},0x3e5,0,System,MD5=9520A99E77D6196D0D09833146424113,SHA256=DD191A5B23DF92E12A8852291F9FB5ED594B76A28A5A464418442584AFD1E048,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:18:58.619,{fea811cf-7b62-5e2b-0000-0010e1df0100},2852,C:\Windows\System32\svchost.exe,10.0.18362.1 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork -p -s DPS,C:\Windows\system32\,NT AUTHORITY\LOCAL SERVICE,{fea811cf-7b61-5e2b-0000-0020e5030000},0x3e5,0,System,MD5=9520A99E77D6196D0D09833146424113,SHA256=DD191A5B23DF92E12A8852291F9FB5ED594B76A28A5A464418442584AFD1E048,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
,2020-01-24 23:18:58.614,{fea811cf-7b62-5e2b-0000-0010c6de0100},2836,C:\Windows\System32\svchost.exe,10.0.18362.1 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\system32\svchost.exe -k NetworkService -p -s CryptSvc,C:\Windows\system32\,NT AUTHORITY\NETWORK SERVICE,{fea811cf-7b5f-5e2b-0000-0020e4030000},0x3e4,0,System,MD5=9520A99E77D6196D0D09833146424113,SHA256=DD191A5B23DF92E12A8852291F9FB5ED594B76A28A5A464418442584AFD1E048,{fea811cf-7b5e-5e2b-0000-0010c5890000},588,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
